student_id,age,gender,branch,year,cgpa,attendance,backlogs,internships,projects,certifications,coding_problems,python,sql,java,dsa,machine_learning,power_bi,excel,communication_score,aptitude_score,placement
STU3736,23,Female,Electronics & Comm,3,6.84,86.2,0,0,3,4,46,0,0,1,1,0,0,0,72.1,39.5,0
STU3737,21,Female,Computer Science,4,8.81,81.0,0,0,2,0,79,1,1,1,0,0,0,1,74.8,63.6,1
STU3738,22,Female,Information Technology,4,5.0,71.6,2,2,0,1,14,0,1,0,1,1,0,0,69.2,63.6,0
STU3739,19,Female,Electronics & Comm,4,7.02,70.5,0,0,2,5,23,0,1,1,0,0,1,1,58.9,54.3,1
STU3740,20,Female,Computer Science,3,8.5,74.7,0,0,2,0,139,1,1,1,0,1,0,1,73.4,71.1,1
STU3741,20,Male,Computer Science,3,7.28,65.0,1,1,2,1,107,1,1,1,1,0,0,1,94.1,81.8,1
STU3742,20,Female,Mechanical Eng,3,6.7,95.2,0,1,3,1,80,1,1,0,1,1,0,1,60.7,35.4,1
STU3743,20,Female,Electronics & Comm,4,8.08,92.9,0,2,2,3,21,1,1,1,0,0,0,0,80.1,34.3,1
STU3744,21,Female,Computer Science,4,8.6,82.5,1,0,3,2,221,1,1,1,1,0,0,1,70.5,89.9,1
STU3745,21,Female,Electronics & Comm,4,7.83,75.8,0,1,2,6,245,1,1,0,1,0,0,1,59.7,61.4,1
STU3746,21,Male,Electrical Eng,3,6.72,76.0,0,0,1,1,6,1,1,1,0,1,1,0,80.5,66.3,1
STU3747,20,Female,Information Technology,3,8.1,85.6,0,1,2,4,39,1,1,1,1,1,1,1,78.9,49.0,1
STU3748,21,Female,Computer Science,4,7.16,95.6,0,0,5,1,10,1,1,0,0,1,1,0,76.1,65.7,1
STU3749,21,Male,Civil Eng,4,8.42,72.3,0,1,3,1,29,1,1,1,1,1,0,1,92.5,85.5,1
STU3750,20,Male,Information Technology,4,9.23,66.8,0,0,1,2,18,1,1,1,1,1,1,1,93.7,72.4,1
STU3751,21,Male,Computer Science,4,5.0,93.5,1,0,2,0,61,1,1,1,1,0,1,0,68.8,67.9,1
STU3752,20,Male,Information Technology,3,7.72,60.1,0,1,4,1,269,1,0,1,1,1,0,0,66.5,38.5,1
STU3753,20,Male,Electrical Eng,3,5.69,67.9,0,3,1,1,21,1,1,0,0,0,0,1,48.0,76.1,1
STU3754,22,Male,Computer Science,3,10.0,75.5,0,2,1,1,85,1,1,1,0,0,1,1,89.5,65.1,1
STU3755,20,Female,Computer Science,3,7.09,62.4,0,4,1,4,200,0,0,0,1,1,1,1,67.0,55.9,1
STU3756,21,Female,Computer Science,3,8.42,89.1,0,1,2,1,90,1,0,0,1,1,0,1,59.5,74.6,1
STU3757,22,Female,Civil Eng,3,7.56,86.6,1,0,2,8,171,1,1,0,1,0,1,1,54.9,52.3,1
STU3758,21,Female,Computer Science,3,6.72,72.3,0,0,0,5,300,1,1,1,1,1,1,1,54.8,73.4,1
STU3759,19,Male,Electronics & Comm,3,6.59,90.8,0,1,2,1,5,0,0,1,0,0,1,0,92.6,83.3,1
STU3760,20,Male,Civil Eng,4,9.34,92.5,0,0,0,2,48,1,1,1,1,1,0,0,80.6,67.3,1
STU3761,19,Female,Computer Science,3,8.65,76.9,1,0,2,2,143,1,0,1,1,0,1,1,47.2,58.6,1
STU3762,21,Male,Civil Eng,4,9.74,73.5,0,0,2,4,25,1,0,1,0,1,0,1,47.7,56.4,1
STU3763,20,Female,Civil Eng,4,7.66,100.0,0,1,2,5,13,1,1,0,1,1,1,0,69.7,70.7,1
STU3764,20,Female,Mechanical Eng,4,7.92,85.2,0,0,0,3,15,0,0,0,0,1,0,0,53.8,58.5,0
STU3765,22,Male,Computer Science,4,7.31,80.6,5,0,2,0,17,1,1,1,1,1,0,1,64.5,100.0,0
STU3766,21,Other,Electronics & Comm,3,7.28,91.6,0,1,2,2,10,0,0,0,1,0,0,1,89.7,43.8,1
STU3767,20,Male,Electrical Eng,4,6.45,81.0,0,1,2,5,76,0,1,0,1,0,1,0,83.0,63.1,1
STU3768,21,Male,Civil Eng,4,7.69,72.9,0,1,2,3,3,1,1,1,0,0,0,1,44.0,69.1,1
STU3769,21,Female,Computer Science,4,6.73,78.8,0,2,2,4,22,1,1,1,1,0,0,1,53.8,67.3,1
STU3770,19,Male,Electrical Eng,3,8.09,88.4,0,0,0,3,55,0,1,1,0,0,0,1,71.4,56.6,1
STU3771,20,Female,Information Technology,3,7.79,58.1,1,2,1,0,41,0,0,1,0,0,0,1,83.8,83.5,1
STU3772,21,Male,Computer Science,3,7.92,75.1,0,0,1,7,81,1,1,1,1,0,1,1,56.5,75.0,1
STU3773,21,Female,Information Technology,4,9.44,91.8,0,1,3,5,182,1,1,1,1,0,0,1,73.2,76.1,1
STU3774,21,Female,Electrical Eng,4,7.56,72.9,0,1,2,0,3,1,1,0,0,0,1,1,61.6,55.0,1
STU3775,20,Female,Information Technology,3,8.43,93.5,0,3,3,0,125,1,0,1,1,1,0,1,92.5,59.0,1
STU3776,19,Male,Electronics & Comm,4,9.86,92.1,0,1,3,2,27,1,1,1,0,1,0,1,76.7,72.3,1
STU3777,20,Male,Civil Eng,4,9.04,77.3,0,0,4,3,42,1,0,1,1,1,1,1,65.3,48.5,1
STU3778,20,Female,Information Technology,4,8.87,72.3,0,1,2,1,7,1,1,1,0,0,0,1,47.1,75.0,1
STU3779,20,Male,Electronics & Comm,4,7.26,75.1,0,1,2,0,85,1,1,0,1,1,0,1,53.1,63.5,1
STU3780,19,Female,Information Technology,4,7.85,100.0,0,1,3,2,70,1,0,0,1,0,1,1,32.6,81.0,1
STU3781,21,Female,Information Technology,3,6.15,96.7,3,0,1,1,168,1,1,1,1,1,0,0,71.8,58.6,0
STU3782,23,Female,Electronics & Comm,4,8.15,79.3,0,1,2,1,12,1,1,0,0,0,1,1,77.3,92.2,1
STU3783,21,Female,Civil Eng,3,7.9,71.9,1,0,1,3,58,0,0,0,1,0,0,1,78.0,71.2,0
STU3784,22,Male,Electronics & Comm,4,7.63,79.2,0,2,4,5,106,1,0,0,0,0,0,1,59.4,72.8,1
STU3785,20,Female,Electrical Eng,4,8.73,80.4,0,1,2,2,3,0,0,1,0,0,0,1,85.9,54.6,1
STU3786,22,Female,Computer Science,4,6.27,65.6,2,0,1,3,143,0,0,1,1,1,0,0,90.2,68.8,1
STU3787,20,Male,Computer Science,4,9.4,78.8,0,2,3,3,3,1,1,1,1,0,0,1,58.7,56.8,1
STU3788,22,Female,Electronics & Comm,3,8.59,91.2,0,1,1,2,20,0,0,1,1,0,0,1,84.5,41.9,1
STU3789,23,Male,Computer Science,3,7.52,60.0,1,0,5,1,57,1,1,1,1,1,0,1,70.0,62.1,1
STU3790,21,Male,Computer Science,4,7.44,86.3,3,0,2,1,41,1,1,1,1,0,0,1,60.6,82.4,1
STU3791,23,Male,Electronics & Comm,3,8.13,91.7,0,1,3,1,17,1,1,0,0,1,1,1,85.2,64.0,1
STU3792,21,Female,Computer Science,4,9.27,72.4,1,1,2,5,81,1,0,1,1,0,1,1,51.1,60.6,1
STU3793,20,Male,Computer Science,3,7.71,94.9,0,2,3,4,68,1,0,1,0,0,0,1,47.2,60.4,1
STU3794,20,Female,Electronics & Comm,3,7.76,71.1,2,0,4,2,16,1,1,1,0,0,0,0,62.5,98.6,1
STU3795,21,Female,Electronics & Comm,3,7.62,82.4,0,0,3,5,133,0,0,1,0,0,0,1,64.8,74.1,1
STU3796,19,Male,Civil Eng,4,9.56,74.9,1,3,4,5,14,0,1,0,0,1,1,1,45.0,41.1,1
STU3797,21,Male,Electronics & Comm,4,7.19,74.9,0,3,1,5,77,0,0,0,0,0,0,0,74.9,56.9,1
STU3798,23,Female,Information Technology,3,7.57,71.8,1,0,4,1,166,0,0,1,1,0,1,1,57.1,59.0,1
STU3799,20,Male,Civil Eng,3,9.21,85.0,0,1,2,3,70,0,1,0,0,0,0,1,49.7,54.2,1
STU3800,21,Female,Electrical Eng,4,7.76,86.5,0,0,4,2,17,1,0,0,0,0,0,1,77.1,66.0,1
STU3801,22,Male,Computer Science,3,8.85,77.4,0,1,3,3,18,1,1,1,1,1,0,1,62.0,56.4,1
STU3802,22,Male,Computer Science,4,6.6,64.4,1,2,1,1,1,0,1,0,0,1,0,1,82.8,57.3,1
STU3803,22,Female,Electronics & Comm,4,7.37,82.0,0,0,2,3,10,1,1,0,1,0,1,1,74.4,67.3,1
STU3804,21,Male,Electronics & Comm,4,9.23,82.2,0,0,0,2,192,1,1,0,1,0,1,1,65.2,41.9,1
STU3805,23,Male,Electrical Eng,4,6.86,75.8,0,0,3,4,5,1,0,0,0,0,0,0,83.4,32.7,0
STU3806,21,Male,Electrical Eng,4,7.43,96.7,1,0,2,4,0,1,0,1,1,1,0,1,73.9,83.6,1
STU3807,20,Male,Electronics & Comm,4,7.88,62.4,0,0,1,1,82,1,1,1,0,1,0,1,67.7,77.6,1
STU3808,21,Male,Civil Eng,4,6.51,55.8,0,2,5,1,35,0,1,0,1,0,0,1,75.2,70.5,1
STU3809,21,Female,Electronics & Comm,4,7.14,70.7,2,0,4,3,22,0,0,0,0,0,0,1,75.6,69.6,0
STU3810,20,Male,Computer Science,3,7.72,85.1,0,1,4,2,12,1,1,0,0,1,0,1,52.7,62.2,1
STU3811,21,Male,Mechanical Eng,4,7.65,67.4,0,2,3,2,34,0,0,0,0,0,1,1,100.0,100.0,1
STU3812,21,Female,Computer Science,3,9.01,68.2,0,1,3,3,15,1,1,1,0,0,0,1,68.9,67.9,1
STU3813,20,Male,Electrical Eng,4,9.3,87.5,1,1,3,4,26,1,0,0,1,1,0,1,69.2,100.0,1
STU3814,21,Male,Civil Eng,4,6.66,82.6,0,0,1,1,40,1,1,0,0,0,0,1,43.4,95.9,1
STU3815,21,Female,Electronics & Comm,3,7.72,81.8,0,1,4,2,41,1,1,1,0,1,1,1,69.8,71.9,1
STU3816,21,Female,Electronics & Comm,3,8.34,85.8,1,0,4,4,129,0,0,1,0,0,1,1,70.4,61.9,1
STU3817,19,Female,Information Technology,4,9.27,73.7,0,2,3,4,5,1,1,1,1,0,1,1,51.9,65.2,1
STU3818,19,Female,Information Technology,4,8.39,74.2,1,0,4,1,15,1,1,1,1,1,0,1,53.4,59.0,1
STU3819,20,Male,Information Technology,4,7.92,86.1,0,1,2,0,35,1,1,1,1,0,1,1,55.4,71.9,1
STU3820,22,Female,Electronics & Comm,4,8.33,64.6,0,1,2,1,26,0,1,1,1,1,0,0,63.9,75.1,1
STU3821,20,Male,Electrical Eng,3,8.34,56.6,0,1,5,6,12,0,0,1,0,1,0,1,71.0,46.6,1
STU3822,21,Female,Electronics & Comm,4,6.58,73.7,0,0,2,2,19,1,0,0,0,0,0,1,64.9,100.0,1
STU3823,20,Male,Computer Science,4,7.81,87.3,0,0,3,2,38,0,1,0,0,0,0,1,72.2,53.3,1
STU3824,20,Male,Information Technology,4,9.21,80.6,0,2,2,0,58,1,1,0,1,1,0,1,77.5,24.7,1
STU3825,21,Male,Electrical Eng,3,7.37,86.6,2,0,2,0,40,0,0,0,0,0,0,1,75.6,63.8,0
STU3826,21,Female,Information Technology,4,7.74,57.8,0,0,3,3,88,1,1,0,1,1,0,0,73.1,47.8,1
STU3827,19,Male,Electronics & Comm,3,7.33,81.2,1,1,2,2,22,1,0,1,1,0,0,1,72.0,64.2,1
STU3828,20,Male,Electrical Eng,3,5.05,84.5,0,2,2,2,40,0,0,0,0,0,0,1,72.0,66.1,1
STU3829,19,Male,Electronics & Comm,4,7.62,64.5,0,1,1,0,66,0,1,1,1,1,0,1,65.9,71.7,1
STU3830,21,Male,Information Technology,3,7.93,86.6,1,1,3,1,8,1,1,1,0,1,0,1,58.8,80.1,1
STU3831,21,Female,Mechanical Eng,3,7.04,76.9,0,1,4,4,1,1,1,1,1,0,0,1,66.7,49.9,1
STU3832,20,Male,Computer Science,4,6.33,100.0,3,0,0,1,76,1,0,0,1,1,1,1,77.1,59.5,0
STU3833,20,Male,Civil Eng,4,6.63,56.2,0,1,1,5,51,0,0,0,0,0,0,1,77.1,75.2,0
STU3834,20,Male,Computer Science,4,8.44,91.7,0,2,1,0,1,1,0,1,0,1,1,0,75.1,55.1,1
STU3835,22,Female,Computer Science,4,9.77,74.1,0,4,4,1,20,1,1,1,1,0,1,1,61.3,36.8,1
STU3836,23,Male,Mechanical Eng,4,9.12,61.8,0,0,3,2,62,0,0,1,1,0,0,1,65.0,74.3,1
STU3837,19,Male,Computer Science,3,6.12,72.7,1,1,5,6,20,1,1,1,0,1,0,1,65.0,56.5,1
STU3838,21,Male,Electrical Eng,4,8.54,80.8,0,1,2,1,69,0,1,1,0,0,0,0,59.5,55.5,1
STU3839,20,Male,Electrical Eng,4,6.87,88.4,0,0,2,3,8,1,0,0,0,0,0,1,80.5,66.8,1
STU3840,20,Male,Mechanical Eng,4,6.96,95.2,0,1,3,2,1,0,1,0,1,0,1,1,42.2,65.1,1
STU3841,21,Female,Civil Eng,3,7.09,92.2,1,0,1,0,7,0,1,0,0,0,1,0,96.3,80.0,1
STU3842,22,Female,Computer Science,3,8.38,68.3,1,1,2,1,105,1,1,1,1,1,1,0,97.0,46.3,1
STU3843,22,Female,Electrical Eng,4,8.66,89.3,0,0,2,6,30,1,0,1,1,0,0,1,68.7,98.9,1
STU3844,21,Male,Computer Science,4,7.49,81.9,0,1,1,1,300,0,1,1,1,1,0,1,73.7,43.8,1
STU3845,20,Male,Information Technology,4,7.51,71.5,0,1,2,3,27,1,1,1,1,1,0,0,79.9,59.2,1
STU3846,21,Male,Mechanical Eng,4,8.11,75.9,0,1,0,7,186,1,1,0,0,0,1,1,57.4,52.0,1
STU3847,20,Other,Information Technology,3,8.22,70.9,0,1,1,0,12,1,1,1,1,1,0,1,75.9,65.8,1
STU3848,21,Female,Electronics & Comm,4,8.89,78.4,5,0,2,1,6,1,1,0,0,0,1,1,86.5,65.3,0
STU3849,20,Female,Electronics & Comm,4,6.19,70.7,0,1,3,1,4,0,0,1,0,0,1,1,42.8,67.5,1
STU3850,21,Male,Electronics & Comm,4,7.62,67.7,0,2,1,1,31,1,1,0,1,0,0,1,47.8,68.9,1
STU3851,20,Male,Civil Eng,3,6.43,82.8,3,0,2,0,12,1,0,0,1,0,0,1,78.5,84.6,0
STU3852,20,Male,Computer Science,4,7.54,84.3,0,1,0,3,284,1,1,1,1,1,0,1,64.2,67.3,1
STU3853,22,Female,Electronics & Comm,4,7.35,76.1,1,1,2,3,6,1,1,0,0,0,1,1,62.6,85.8,0
STU3854,20,Female,Mechanical Eng,3,7.55,91.7,0,1,2,3,4,1,0,1,0,1,0,1,63.4,38.7,1
STU3855,21,Female,Information Technology,4,6.72,75.4,0,1,4,5,44,1,1,1,1,0,1,1,52.2,32.2,1
STU3856,20,Female,Computer Science,3,5.96,75.0,3,1,3,0,180,1,1,0,1,0,0,0,62.3,66.9,0
STU3857,19,Male,Electronics & Comm,4,5.3,84.6,1,0,1,1,71,1,0,0,1,0,1,1,49.5,69.9,1
STU3858,19,Female,Information Technology,4,7.46,76.7,0,1,1,1,217,1,1,1,1,1,1,1,86.3,57.0,1
STU3859,20,Female,Computer Science,3,7.13,78.8,0,1,1,1,92,1,1,1,1,1,1,1,69.9,64.8,1
STU3860,22,Male,Mechanical Eng,3,6.86,52.8,1,0,5,0,67,1,1,0,0,0,0,1,69.5,81.1,0
STU3861,20,Male,Electronics & Comm,4,9.05,78.2,0,1,3,2,33,1,1,0,1,0,1,1,77.3,75.1,1
STU3862,22,Male,Civil Eng,4,6.65,59.7,0,1,0,4,28,0,1,0,1,0,0,1,100.0,60.1,1
STU3863,21,Male,Electrical Eng,4,9.16,65.8,0,2,1,6,4,1,0,1,0,0,0,0,53.3,68.0,1
STU3864,20,Male,Electronics & Comm,3,9.39,64.6,0,0,2,0,54,0,1,0,1,0,0,1,42.2,76.4,1
STU3865,21,Female,Computer Science,4,5.45,67.6,0,4,1,4,60,1,1,1,0,0,0,1,67.6,46.6,1
STU3866,21,Male,Information Technology,3,7.7,72.5,0,1,3,4,2,1,0,1,1,1,0,0,42.4,52.9,0
STU3867,21,Male,Computer Science,4,7.16,73.1,0,1,2,1,214,1,1,1,1,1,0,0,63.3,78.9,1
STU3868,20,Male,Mechanical Eng,4,5.0,84.6,1,0,2,0,30,0,1,0,0,0,0,0,80.2,39.1,0
STU3869,20,Female,Computer Science,4,6.01,80.2,3,1,2,9,3,0,1,1,0,0,0,1,89.4,48.6,0
STU3870,22,Female,Computer Science,4,8.45,59.0,0,2,1,3,300,1,1,1,1,1,1,0,46.1,46.8,1
STU3871,22,Male,Electronics & Comm,3,9.82,78.8,0,1,2,8,53,1,1,1,0,1,1,1,54.8,78.8,1
STU3872,22,Female,Computer Science,3,8.59,81.2,0,1,3,2,188,1,1,1,1,0,0,1,73.1,48.7,1
STU3873,20,Female,Computer Science,4,7.96,74.7,0,1,2,1,54,1,0,1,0,0,1,1,78.6,76.9,1
STU3874,21,Male,Electronics & Comm,4,7.58,77.4,2,1,2,1,14,0,1,1,0,0,1,0,79.4,59.7,0
STU3875,21,Male,Computer Science,4,9.45,79.9,0,0,3,8,25,1,1,1,1,0,0,1,88.7,91.7,1
STU3876,21,Female,Computer Science,4,9.96,85.6,0,1,1,1,63,1,1,1,0,0,0,1,78.2,66.9,1
STU3877,20,Female,Information Technology,4,6.95,62.3,0,1,2,0,27,1,1,1,1,1,0,1,66.3,81.0,1
STU3878,21,Female,Electrical Eng,4,5.4,75.6,3,0,2,2,34,1,1,0,0,0,0,0,82.9,71.9,0
STU3879,20,Female,Electronics & Comm,4,5.29,93.1,1,1,3,1,48,1,0,1,1,0,0,1,69.0,58.2,1
STU3880,20,Female,Information Technology,3,9.05,92.2,0,2,0,1,29,1,1,1,1,0,0,1,71.8,64.8,1
STU3881,22,Male,Electronics & Comm,3,7.55,86.5,0,2,3,3,55,1,0,0,0,0,0,1,61.1,65.1,1
STU3882,20,Male,Information Technology,4,7.8,83.4,1,0,1,1,59,1,0,1,1,0,0,0,70.2,58.1,0
STU3883,19,Male,Civil Eng,4,5.63,94.5,2,2,0,2,1,1,0,0,0,0,0,1,45.2,78.3,1
STU3884,19,Male,Computer Science,4,6.77,97.2,2,0,3,0,95,1,1,1,1,0,1,1,82.5,100.0,1
STU3885,22,Female,Electronics & Comm,3,7.27,76.7,0,0,3,2,35,0,0,1,0,0,0,1,53.9,66.7,0
STU3886,21,Female,Mechanical Eng,4,7.83,68.3,0,0,4,0,1,1,0,0,0,0,0,1,55.6,75.7,1
STU3887,20,Female,Electrical Eng,3,7.16,75.3,1,0,2,1,29,0,1,1,0,0,0,1,35.4,72.9,1
STU3888,21,Male,Computer Science,4,6.46,100.0,2,0,2,3,29,1,1,1,0,0,0,0,56.5,25.8,0
STU3889,21,Female,Computer Science,3,6.74,62.3,0,1,3,1,43,0,1,1,1,0,0,1,54.6,72.4,1
STU3890,20,Male,Electrical Eng,3,8.93,73.3,3,1,2,1,50,1,1,1,0,0,1,1,71.0,71.6,1
STU3891,21,Male,Computer Science,3,7.87,63.9,0,1,0,2,24,1,1,1,1,0,0,1,49.9,46.3,1
STU3892,21,Female,Electrical Eng,3,8.27,79.2,0,1,1,1,63,0,0,1,0,1,1,0,61.8,38.2,1
STU3893,21,Female,Electrical Eng,4,6.61,66.0,0,2,1,1,15,1,1,0,1,1,0,0,58.5,71.4,1
STU3894,20,Other,Electrical Eng,3,5.0,76.9,2,0,2,3,26,0,1,0,0,0,0,1,43.4,89.7,0
STU3895,22,Male,Computer Science,3,7.02,58.5,1,1,5,3,29,1,0,1,1,1,1,1,71.3,59.5,1
STU3896,21,Male,Electrical Eng,4,6.65,84.2,0,1,3,3,66,1,0,0,1,0,1,0,64.9,60.0,1
STU3897,20,Male,Electronics & Comm,4,7.98,90.2,0,3,4,2,61,1,0,0,0,0,0,0,68.6,99.6,1
STU3898,20,Male,Mechanical Eng,3,10.0,74.2,0,0,6,2,7,1,1,0,1,0,1,1,79.6,78.4,1
STU3899,19,Female,Computer Science,3,8.36,76.6,0,0,2,4,48,1,1,1,1,1,0,0,68.1,46.8,1
STU3900,20,Female,Computer Science,4,10.0,76.4,2,1,1,1,142,1,1,0,1,1,1,1,63.3,54.3,1
STU3901,21,Female,Information Technology,4,8.23,79.8,1,2,2,1,91,0,1,1,0,0,1,0,80.9,97.7,1
STU3902,19,Male,Computer Science,4,6.91,77.6,0,0,4,3,52,1,1,0,0,0,1,0,63.4,55.1,1
STU3903,20,Female,Electronics & Comm,4,7.98,85.7,0,1,2,2,17,1,1,0,1,0,0,1,60.9,57.0,1
STU3904,21,Male,Mechanical Eng,3,9.56,90.3,2,0,2,3,21,0,1,0,0,0,0,0,77.4,75.1,1
STU3905,19,Female,Information Technology,3,9.61,69.9,0,3,1,1,18,1,1,1,1,1,0,1,57.1,61.0,1
STU3906,23,Male,Mechanical Eng,4,6.97,74.9,0,0,2,1,64,0,0,0,0,0,0,0,84.3,71.7,1
STU3907,20,Male,Computer Science,4,7.88,87.0,0,0,2,5,15,1,1,1,0,0,0,1,70.2,69.3,1
STU3908,20,Male,Computer Science,3,6.03,63.8,0,0,2,2,147,1,1,0,1,1,1,0,90.0,62.8,1
STU3909,20,Female,Computer Science,4,8.51,58.3,1,1,4,2,50,1,0,0,0,1,0,1,67.2,83.1,1
STU3910,20,Male,Information Technology,3,9.31,80.3,0,0,0,0,19,1,1,1,1,1,0,0,81.3,45.9,1
STU3911,19,Male,Mechanical Eng,3,7.64,83.0,2,2,5,1,30,1,1,1,1,0,0,1,45.1,66.8,1
STU3912,21,Female,Computer Science,3,6.87,70.8,0,2,0,0,23,1,1,1,1,0,1,1,85.9,56.3,1
STU3913,22,Male,Electronics & Comm,3,8.0,72.2,0,0,5,2,2,1,0,1,1,0,0,1,77.7,89.6,1
STU3914,20,Male,Information Technology,4,8.06,70.4,3,1,2,8,25,0,0,0,1,1,0,0,59.0,62.4,1
STU3915,21,Male,Civil Eng,4,7.69,69.3,1,0,3,4,30,1,1,0,1,1,1,1,80.1,93.8,1
STU3916,21,Male,Computer Science,3,7.8,84.9,0,1,1,3,10,1,1,1,0,1,0,0,50.3,58.7,1
STU3917,21,Female,Computer Science,4,7.41,66.2,0,0,3,4,300,1,1,1,0,1,0,1,61.0,66.6,1
STU3918,20,Female,Computer Science,4,8.7,75.3,1,0,4,2,0,1,1,1,1,1,1,1,56.1,81.3,1
STU3919,20,Male,Information Technology,4,8.41,68.9,0,1,1,1,97,1,0,1,1,0,0,1,80.9,50.7,1
STU3920,20,Other,Computer Science,4,6.52,63.4,0,0,1,1,175,1,1,1,0,0,0,1,85.5,87.6,1
STU3921,21,Male,Mechanical Eng,3,6.49,86.7,2,2,1,3,5,1,1,0,0,0,0,0,61.7,65.4,0
STU3922,21,Male,Electronics & Comm,4,7.32,72.8,0,1,1,1,0,0,0,1,1,0,0,1,50.2,71.2,1
STU3923,20,Male,Electronics & Comm,4,8.41,79.9,0,1,1,2,43,1,0,1,0,0,0,0,54.3,73.2,1
STU3924,20,Male,Electronics & Comm,4,7.76,62.9,0,3,3,4,13,1,1,1,1,0,1,1,69.3,63.9,1
STU3925,22,Male,Computer Science,4,6.89,70.6,0,3,1,0,39,1,1,0,1,1,0,1,68.4,52.9,1
STU3926,21,Female,Information Technology,3,7.89,85.6,0,1,3,0,118,1,1,1,1,1,0,0,63.2,66.4,1
STU3927,23,Female,Civil Eng,4,7.24,100.0,0,1,4,1,28,0,1,0,0,0,0,0,56.4,34.8,1
STU3928,21,Male,Mechanical Eng,3,8.57,58.2,0,0,3,2,28,0,1,0,1,1,0,1,90.8,45.3,1
STU3929,20,Female,Mechanical Eng,3,7.97,76.0,0,1,1,1,18,1,0,1,1,0,0,1,59.3,62.9,1
STU3930,21,Female,Mechanical Eng,3,7.25,82.1,0,1,2,2,27,0,1,0,0,0,0,0,56.3,88.2,1
STU3931,21,Female,Computer Science,4,7.85,71.8,0,3,2,1,11,1,1,1,0,1,1,1,84.1,87.8,1
STU3932,19,Female,Computer Science,3,9.05,86.5,4,0,2,2,187,1,0,1,1,1,0,1,64.0,79.7,1
STU3933,21,Male,Computer Science,4,6.97,69.3,0,0,1,1,1,1,1,0,0,1,1,1,75.2,41.9,1
STU3934,21,Female,Information Technology,4,8.04,79.5,0,0,4,8,106,1,1,1,1,0,0,1,55.7,69.5,1
STU3935,20,Female,Computer Science,4,7.52,72.8,0,2,3,2,132,1,1,0,1,0,1,1,75.1,52.1,1
STU3936,21,Female,Information Technology,3,8.07,90.2,0,0,1,3,76,1,0,1,1,1,0,1,78.3,64.0,1
STU3937,21,Male,Electronics & Comm,4,6.88,71.2,2,1,2,3,21,0,1,1,0,0,1,0,52.4,79.3,0
STU3938,22,Male,Mechanical Eng,4,7.72,74.5,0,1,1,2,14,0,1,1,0,0,0,0,60.5,74.9,1
STU3939,19,Male,Electrical Eng,4,8.82,87.5,1,0,5,1,38,1,1,0,0,0,0,1,55.3,84.2,1
STU3940,20,Male,Civil Eng,4,6.57,67.7,0,1,5,2,59,0,0,1,0,0,0,1,60.6,43.9,1
STU3941,21,Male,Computer Science,4,6.14,78.7,0,1,1,3,255,1,1,1,1,1,1,0,90.4,49.7,1
STU3942,20,Female,Computer Science,4,6.18,59.8,1,0,2,2,300,1,0,0,1,0,1,1,71.6,87.6,1
STU3943,21,Male,Electronics & Comm,4,6.31,67.1,1,1,2,0,2,0,0,0,0,0,0,0,95.3,87.8,1
STU3944,21,Female,Computer Science,3,8.25,81.8,1,3,2,0,20,1,1,0,1,1,1,1,88.8,64.8,1
STU3945,20,Male,Computer Science,4,6.05,68.1,0,3,1,1,53,1,0,1,1,0,1,1,83.8,64.6,1
STU3946,21,Female,Information Technology,4,7.27,72.6,0,1,3,1,62,1,1,1,0,0,0,1,88.4,82.6,1
STU3947,21,Male,Computer Science,4,8.28,82.9,0,1,2,5,128,1,1,0,1,1,1,1,84.2,73.0,1
STU3948,20,Male,Electronics & Comm,4,8.06,72.2,1,0,3,1,15,1,0,1,0,0,1,1,91.9,74.1,1
STU3949,22,Female,Information Technology,3,7.18,86.2,1,4,2,1,65,0,1,0,1,0,0,1,75.6,51.1,1
STU3950,21,Female,Electronics & Comm,4,7.81,80.2,0,0,3,3,29,0,1,1,0,1,1,1,77.6,82.2,1
STU3951,21,Other,Electronics & Comm,4,7.72,82.4,0,1,3,4,25,1,0,0,0,1,1,0,77.2,62.0,1
STU3952,21,Male,Information Technology,4,7.35,90.4,0,0,2,2,135,1,1,1,1,1,0,1,61.8,44.1,1
STU3953,21,Male,Computer Science,3,7.37,81.2,0,0,3,1,21,1,1,0,1,1,1,1,79.8,53.3,1
STU3954,22,Female,Computer Science,4,10.0,93.4,0,0,2,1,96,1,1,1,1,1,1,1,85.6,56.0,1
STU3955,21,Male,Information Technology,4,8.49,87.1,0,2,1,2,11,1,1,0,1,1,0,1,59.6,87.2,1
STU3956,21,Female,Electrical Eng,3,10.0,72.8,5,1,1,1,15,0,1,1,0,0,0,1,56.0,54.6,0
STU3957,22,Male,Electrical Eng,3,7.05,90.9,1,1,1,1,14,0,1,1,0,1,1,1,60.3,70.8,1
STU3958,20,Male,Electronics & Comm,4,7.51,80.6,0,0,0,0,34,1,1,1,0,0,0,0,87.0,33.3,0
STU3959,21,Male,Computer Science,3,6.13,74.1,2,2,3,5,83,1,1,1,0,1,0,1,64.7,79.1,1
STU3960,20,Male,Electronics & Comm,4,6.71,80.8,5,0,2,0,109,1,1,0,0,0,0,1,52.5,53.1,0
STU3961,20,Female,Electronics & Comm,3,9.69,89.1,0,0,0,2,13,1,1,0,1,1,0,1,53.5,70.9,1
STU3962,20,Female,Information Technology,4,7.03,82.6,0,1,3,8,89,1,1,1,1,0,1,0,55.3,70.9,1
